"Nr. of features","Accuracy","Selected features"
15,0.8068181818181818,"Column1,Column2,Column3,Column4,Column6,Column8,Column9,Column10,Column12,Column14,Column15,Column18,Column19,Column21,Column22"
8,0.7666666666666667,"Column2,Column5,Column6,Column8,Column9,Column10,Column12,Column22"
12,0.8444444444444444,"Column2,Column5,Column6,Column7,Column8,Column11,Column12,Column15,Column16,Column17,Column21,Column22"
1,0.8021978021978022,"Column17"
4,0.8021978021978022,"Column7,Column8,Column15,Column19"
16,0.7415730337078652,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column10,Column14,Column16,Column17,Column18,Column19,Column20,Column21,Column22"
11,0.7032967032967034,"Column1,Column2,Column7,Column9,Column10,Column12,Column15,Column16,Column17,Column18,Column19"
11,0.7912087912087912,"Column1,Column4,Column8,Column9,Column10,Column13,Column16,Column17,Column18,Column20,Column22"
16,0.7582417582417582,"Column1,Column2,Column3,Column4,Column5,Column8,Column11,Column12,Column13,Column14,Column16,Column17,Column18,Column20,Column21,Column22"
9,0.7692307692307693,"Column1,Column3,Column7,Column10,Column14,Column15,Column16,Column20,Column22"
10,0.8021978021978022,"Column2,Column5,Column8,Column11,Column13,Column14,Column16,Column19,Column20,Column21"
13,0.6818181818181818,"Column1,Column3,Column4,Column5,Column9,Column11,Column12,Column15,Column16,Column17,Column18,Column21,Column22"
3,0.7802197802197802,"Column9,Column20,Column22"
1,0.7692307692307693,"Column20"
7,0.7692307692307693,"Column3,Column6,Column9,Column12,Column13,Column16,Column18"
13,0.7362637362637363,"Column1,Column3,Column6,Column7,Column9,Column13,Column14,Column15,Column16,Column18,Column19,Column21,Column22"
15,0.7362637362637363,"Column1,Column2,Column6,Column7,Column8,Column9,Column10,Column12,Column14,Column15,Column16,Column17,Column18,Column19,Column22"
18,0.7528089887640449,"Column1,Column3,Column4,Column7,Column8,Column9,Column10,Column11,Column12,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22"
20,0.7111111111111111,"Column1,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22"
3,0.8021978021978022,"Column1,Column9,Column12"
10,0.8131868131868132,"Column1,Column5,Column10,Column12,Column13,Column15,Column17,Column18,Column21,Column22"
3,0.8571428571428571,"Column2,Column12,Column18"
18,0.7912087912087912,"Column1,Column2,Column3,Column5,Column6,Column7,Column9,Column10,Column11,Column12,Column14,Column15,Column16,Column17,Column18,Column20,Column21,Column22"
10,0.7692307692307693,"Column1,Column2,Column7,Column8,Column9,Column13,Column14,Column16,Column17,Column20"
13,0.7912087912087912,"Column1,Column4,Column5,Column6,Column9,Column12,Column13,Column14,Column15,Column16,Column19,Column21,Column22"
18,0.6923076923076923,"Column1,Column2,Column3,Column5,Column6,Column7,Column8,Column9,Column10,Column12,Column13,Column14,Column16,Column17,Column18,Column19,Column20,Column22"
6,0.8021978021978022,"Column3,Column8,Column9,Column14,Column15,Column19"
7,0.8681318681318682,"Column4,Column9,Column10,Column11,Column14,Column20,Column22"
15,0.7,"Column2,Column3,Column4,Column5,Column7,Column8,Column10,Column11,Column12,Column13,Column14,Column15,Column17,Column19,Column21"
15,0.7111111111111111,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column10,Column12,Column13,Column14,Column16,Column18,Column21"
17,0.735632183908046,"Column1,Column3,Column4,Column6,Column8,Column9,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column20,Column21,Column22"
8,0.7802197802197802,"Column2,Column4,Column5,Column6,Column8,Column10,Column20,Column22"
19,0.8111111111111111,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column20,Column21,Column22"
21,0.7802197802197802,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22"
19,0.7272727272727273,"Column2,Column3,Column4,Column6,Column7,Column8,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22"
19,0.8,"Column1,Column2,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column16,Column17,Column18,Column20,Column21,Column22"
21,0.8222222222222222,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column19,Column20,Column21,Column22"
16,0.8089887640449438,"Column1,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column12,Column13,Column14,Column16,Column17,Column19,Column21,Column22"
6,0.7692307692307693,"Column5,Column6,Column11,Column12,Column19,Column20"
2,0.8131868131868132,"Column6,Column7"
7,0.8131868131868132,"Column2,Column6,Column8,Column13,Column14,Column19,Column22"
7,0.7362637362637363,"Column2,Column10,Column17,Column18,Column20,Column21,Column22"
8,0.8111111111111111,"Column1,Column2,Column4,Column5,Column10,Column11,Column17,Column22"
13,0.8222222222222222,"Column1,Column2,Column5,Column8,Column10,Column11,Column12,Column15,Column16,Column18,Column19,Column21,Column22"
14,0.7444444444444445,"Column3,Column4,Column5,Column6,Column7,Column8,Column11,Column13,Column15,Column16,Column17,Column20,Column21,Column22"
14,0.6923076923076923,"Column1,Column2,Column4,Column5,Column6,Column9,Column11,Column13,Column14,Column15,Column17,Column18,Column19,Column22"
5,0.7802197802197802,"Column2,Column7,Column10,Column12,Column22"
2,0.7692307692307693,"Column1,Column11"
15,0.7865168539325843,"Column1,Column2,Column3,Column5,Column6,Column7,Column8,Column12,Column14,Column15,Column17,Column18,Column20,Column21,Column22"
15,0.7912087912087912,"Column1,Column3,Column5,Column6,Column8,Column9,Column10,Column11,Column14,Column15,Column17,Column19,Column20,Column21,Column22"
9,0.7802197802197802,"Column1,Column2,Column3,Column8,Column10,Column18,Column20,Column21,Column22"
7,0.8681318681318682,"Column7,Column11,Column14,Column16,Column18,Column20,Column22"
11,0.8,"Column1,Column3,Column4,Column5,Column6,Column11,Column12,Column13,Column15,Column16,Column21"
6,0.7472527472527473,"Column2,Column5,Column6,Column13,Column16,Column19"
20,0.7640449438202247,"Column1,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column17,Column18,Column19,Column20,Column21,Column22"
6,0.7582417582417582,"Column3,Column8,Column11,Column18,Column19,Column20"
15,0.8131868131868132,"Column1,Column2,Column3,Column5,Column6,Column11,Column13,Column14,Column15,Column17,Column18,Column19,Column20,Column21,Column22"
4,0.7802197802197802,"Column1,Column2,Column3,Column22"
20,0.7666666666666667,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column14,Column15,Column17,Column18,Column19,Column20,Column21,Column22"
15,0.7692307692307693,"Column1,Column3,Column5,Column6,Column7,Column8,Column12,Column13,Column14,Column16,Column18,Column19,Column20,Column21,Column22"
14,0.7802197802197802,"Column1,Column3,Column4,Column5,Column6,Column7,Column9,Column10,Column13,Column14,Column15,Column16,Column21,Column22"
12,0.7912087912087912,"Column1,Column2,Column4,Column5,Column6,Column7,Column9,Column12,Column13,Column17,Column18,Column22"
5,0.7802197802197802,"Column2,Column8,Column10,Column12,Column22"
13,0.6818181818181818,"Column1,Column2,Column6,Column8,Column9,Column10,Column12,Column14,Column16,Column17,Column18,Column20,Column21"
15,0.7692307692307693,"Column2,Column4,Column6,Column7,Column9,Column10,Column12,Column13,Column14,Column15,Column17,Column19,Column20,Column21,Column22"
13,0.7362637362637363,"Column3,Column4,Column6,Column7,Column8,Column10,Column11,Column12,Column15,Column16,Column18,Column20,Column21"
11,0.6703296703296703,"Column1,Column3,Column5,Column9,Column10,Column11,Column12,Column13,Column14,Column16,Column22"
16,0.8021978021978022,"Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column12,Column14,Column15,Column16,Column19,Column20,Column22"
9,0.7582417582417582,"Column1,Column4,Column5,Column6,Column8,Column11,Column14,Column15,Column20"
15,0.7582417582417582,"Column1,Column3,Column4,Column5,Column7,Column8,Column9,Column10,Column11,Column15,Column17,Column19,Column20,Column21,Column22"
21,0.8068181818181818,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22"
1,0.7912087912087912,"Column1"
5,0.8021978021978022,"Column8,Column9,Column16,Column18,Column19"
11,0.7692307692307693,"Column1,Column3,Column8,Column10,Column12,Column15,Column16,Column17,Column18,Column19,Column22"
16,0.7582417582417582,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column15,Column16,Column19,Column20,Column21,Column22"
3,0.7692307692307693,"Column3,Column13,Column22"
11,0.7777777777777778,"Column2,Column4,Column7,Column8,Column14,Column16,Column17,Column18,Column19,Column21,Column22"
14,0.7613636363636364,"Column2,Column3,Column4,Column7,Column8,Column10,Column12,Column15,Column16,Column17,Column18,Column20,Column21,Column22"
19,0.7582417582417582,"Column1,Column2,Column3,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column17,Column18,Column20,Column21,Column22"
9,0.797752808988764,"Column5,Column6,Column9,Column10,Column12,Column16,Column17,Column18,Column19"
10,0.7692307692307693,"Column4,Column6,Column7,Column8,Column9,Column12,Column13,Column14,Column18,Column19"
19,0.7555555555555555,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column20,Column21,Column22"
7,0.7802197802197802,"Column3,Column5,Column13,Column14,Column18,Column20,Column22"
9,0.7640449438202247,"Column1,Column3,Column6,Column9,Column10,Column12,Column16,Column19,Column21"
14,0.8021978021978022,"Column3,Column4,Column6,Column7,Column9,Column10,Column11,Column12,Column14,Column16,Column17,Column18,Column20,Column22"
13,0.7555555555555555,"Column2,Column4,Column6,Column8,Column9,Column10,Column12,Column14,Column15,Column16,Column18,Column20,Column22"
11,0.7802197802197802,"Column1,Column2,Column3,Column4,Column7,Column10,Column12,Column13,Column14,Column15,Column19"
13,0.7802197802197802,"Column1,Column3,Column4,Column7,Column9,Column10,Column12,Column14,Column15,Column16,Column18,Column21,Column22"
17,0.7912087912087912,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column9,Column10,Column11,Column13,Column14,Column15,Column16,Column19,Column21,Column22"
15,0.8131868131868132,"Column2,Column3,Column5,Column6,Column7,Column8,Column12,Column13,Column14,Column15,Column17,Column19,Column20,Column21,Column22"
15,0.8,"Column1,Column2,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column15,Column17,Column18,Column22"
5,0.8351648351648352,"Column1,Column8,Column9,Column12,Column19"
18,0.7444444444444445,"Column1,Column2,Column3,Column4,Column5,Column7,Column9,Column10,Column11,Column12,Column13,Column15,Column16,Column17,Column18,Column19,Column21,Column22"
21,0.7692307692307693,"Column1,Column2,Column3,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22"
2,0.8021978021978022,"Column1,Column19"
4,0.7252747252747253,"Column5,Column17,Column21,Column22"
13,0.8666666666666667,"Column1,Column3,Column5,Column6,Column7,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column22"
17,0.7555555555555555,"Column1,Column2,Column4,Column5,Column8,Column9,Column10,Column11,Column12,Column13,Column15,Column16,Column17,Column18,Column19,Column20,Column22"
3,0.8021978021978022,"Column4,Column6,Column10"
7,0.797752808988764,"Column1,Column11,Column15,Column16,Column19,Column20,Column22"
18,0.7142857142857143,"Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column13,Column14,Column15,Column16,Column18,Column19,Column20,Column21"
9,0.7692307692307693,"Column2,Column3,Column6,Column8,Column10,Column11,Column15,Column17,Column21"
13,0.7252747252747253,"Column1,Column4,Column5,Column7,Column9,Column10,Column11,Column14,Column15,Column16,Column17,Column19,Column22"
9,0.7840909090909091,"Column4,Column5,Column8,Column9,Column11,Column12,Column13,Column16,Column22"
5,0.9010989010989011,"Column1,Column2,Column4,Column5,Column6"
1,0.7142857142857143,"Column4"
11,0.7472527472527473,"Column1,Column4,Column5,Column8,Column10,Column12,Column14,Column15,Column19,Column21,Column22"
1,0.8021978021978022,"Column19"
9,0.7444444444444445,"Column1,Column4,Column5,Column6,Column11,Column12,Column13,Column14,Column22"
